Time,Click alternative,Participant,Training,Correct target,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Red,Yellow,Dark green,Blue,2nd longest dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y,Calibration Median
14:56:26:714,Gaze and Click,1,0,1,3713,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,,,3713,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,173.5449649
14:56:31:498,Gaze and Click,1,0,0,1768,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Art_Nouveau.htm,433,,1334,,,,,,,,,,,,,,,,,,,,,,,,263.5,597.5,91,19,,,173.5449649
14:56:35:858,Gaze and Click,1,0,0,1178,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,51,,1126,,,,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,173.5449649
14:56:42:946,Gaze and Click,1,0,1,4058,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,2906,,1151,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,173.5449649
14:56:46:724,Gaze and Click,1,0,1,764,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/c.htm,412,,352,,,,,,,,,,,,,,,,,,,,,,,,311.2392578,125,29,24,,,173.5449649
14:56:50:819,Gaze and Click,1,0,1,1049,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/u.htm,1059,,1049,,,,,,,,,,,,,,,,,,,,,,,,745.0635986,125,28,24,,,173.5449649
14:56:55:051,Gaze and Click,1,0,0,1174,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/u/United_States_Constitution.htm,1066,,1174,,,,,,,,,,,,,,,,,,,,,,,,601.9052734,336.5,154,15,,,173.5449649
14:56:59:339,Gaze and Click,1,0,0,1039,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/f/French_language.htm,699,,339,,,,,,,,,,,,,,,,,,,,,,,,949,688,46,16,,,173.5449649
14:57:03:283,Gaze and Click,1,0,1,831,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Commonwealth_of_Nations.htm,2248,,830,,,,,,,,,,,,,,,,,,,,,,,,891,698,168,16,,,173.5449649
14:57:07:548,Gaze and Click,1,0,0,1054,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/Grenada.htm,1271,,1053,,,,,,,,,,,,,,,,,,,,,,,,908.4168091,523.5,51,15,,,173.5449649
15:16:17:665,Gaze and Click,2,0,1,2638,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1503,,2638,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,15.80998631
15:16:23:394,Gaze and Click,2,0,1,1698,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,1038,,1697,,,,,,,,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,15.80998631
15:16:29:130,Gaze and Click,2,0,1,1719,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1478,,1719,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:16:44:043,Gaze and Click,2,0,1,10881,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,2971,,10881,,,,,,,,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,15.80998631
15:16:58:811,Gaze and Click,2,0,0,10745,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,443,,10300,,,,,,,,,,,,,,,,,,,,,,,,87.92285156,482.5,47,15,,,15.80998631
15:17:03:828,Gaze and Click,2,0,1,995,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,500,,495,,,,,,,,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,15.80998631
15:17:08:891,Gaze and Click,2,0,1,944,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1215,,944,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,15.80998631
15:17:13:852,Gaze and Click,2,0,1,930,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1804,,930,,,,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,15.80998631
15:17:18:859,Gaze and Click,2,0,0,937,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,3991,,937,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,15.80998631
15:17:24:756,Gaze and Click,2,0,1,1883,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,1854,,1883,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,15.80998631
15:17:31:316,Gaze and Click,2,0,1,2543,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1187,,2543,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,15.80998631
15:17:36:316,Gaze and Click,2,0,0,965,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1042,,965,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,15.80998631
15:17:46:932,Gaze and Click,2,0,1,6601,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,3546,,6601,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:17:53:661,Gaze and Click,2,0,1,2710,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1034,,2710,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,15.80998631
15:18:00:125,Gaze and Click,2,0,1,2451,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/g.htm,25,,2426,,,,,,,,,,,,,,,,,,,,,,,,410.6357422,125,30,24,,,15.80998631
15:18:06:957,Gaze and Click,2,0,0,2799,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/George_W._Bush.htm,1043,,2799,,,,,,,,,,,,,,,,,,,,,,,,834.9814453,206.5,100,15,,,15.80998631
15:18:13:230,Gaze and Click,2,0,0,2175,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,272,,1903,,,,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,15.80998631
15:18:18:237,Gaze and Click,2,0,0,991,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253ALatin_America.htm,1049,,991,,,,,,,,,,,,,,,,,,,,,,,,291.5,545.5,147,19,,,15.80998631
15:18:23:215,Gaze and Click,2,0,1,890,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,3358,,890,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,15.80998631
15:18:40:958,Gaze and Click,2,0,1,13712,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,3653,,13712,,,,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,15.80998631
15:18:48:103,Gaze and Click,2,0,0,3095,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/l/Literacy.htm,326,,2769,,,,,,,,,,,,,,,,,,,,,,,,247.5,421.5,59,19,,,15.80998631
15:18:56:032,Gaze and Click,2,0,0,3810,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,384,,3425,,,,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,15.80998631
15:19:01:135,Gaze and Click,2,0,1,1077,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/b/Bernhard_Riemann.htm,1409,,1077,,,,,,,,,,,,,,,,,,,,,,,,845.5,551.5,137,19,,,15.80998631
15:19:06:943,Gaze and Click,2,0,0,1690,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,2337,,1690,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:19:12:952,Gaze and Click,2,0,1,1955,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Pottery.htm,4017,,1955,,,,,,,,,,,,,,,,,,,,,,,,667.5,793.5,53,19,,,15.80998631
15:19:20:400,Gaze and Click,2,0,1,3264,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Clay.htm,563,,2700,,,,,,,,,,,,,,,,,,,,,,,,198.5,561.5,31,19,,,15.80998631
15:19:26:128,Gaze and Click,2,0,1,1586,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1158,,1586,,,,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,15.80998631
15:19:31:648,Gaze and Click,2,0,1,1500,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,500,,999,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,15.80998631
15:19:39:048,Gaze and Click,2,0,0,3384,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,447,,2937,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,15.80998631
15:19:44:329,Gaze and Click,2,0,1,1258,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,504,,754,,,,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,15.80998631
15:24:16:691,Offset Menu,2,0,1,2338,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,422,,,796,744,374,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,15.80998631
15:24:24:243,Offset Menu,2,0,1,3529,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,337,,,1414,569,711,,,,,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,15.80998631
15:24:30:675,Offset Menu,2,0,1,2415,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,451,,,612,385,965,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:24:36:499,Offset Menu,2,0,1,1807,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,524,,,434,404,442,,,,,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,15.80998631
15:24:42:436,Offset Menu,2,0,1,1919,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,375,,,231,917,394,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,15.80998631
15:24:48:611,Offset Menu,2,0,1,2157,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,274,,,451,928,502,,,,,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,15.80998631
15:24:54:420,Offset Menu,2,0,1,1787,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,403,,,248,693,442,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,15.80998631
15:25:00:156,Offset Menu,2,0,1,1710,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,402,,,275,675,355,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,15.80998631
15:25:05:821,Offset Menu,2,0,1,1648,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,420,,,148,773,306,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,15.80998631
15:25:11:620,Offset Menu,2,0,1,1785,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,332,,,229,809,413,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,15.80998631
15:25:17:277,Offset Menu,2,0,1,1641,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,365,,,243,706,325,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,15.80998631
15:25:23:277,Offset Menu,2,0,0,1972,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,598,,,62,,1311,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,15.80998631
15:25:28:549,Offset Menu,2,0,1,1256,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,431,,,96,129,598,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:25:34:750,Offset Menu,2,0,1,2181,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,386,,,251,1064,479,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,15.80998631
15:25:41:902,Offset Menu,2,0,1,3139,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/g.htm,16,,,1177,246,1239,,,,,,,,,,,,,,,,,,,,,410.6357422,125,30,24,,,15.80998631
15:25:51:445,Offset Menu,2,0,1,5528,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/George_Eliot.htm,358,,,1416,911,2119,,,,,,,,,,,,,,,,,,,,,911.8359375,193.5,76,15,,,15.80998631
15:25:58:086,Offset Menu,2,0,1,2613,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,391,,,414,1221,585,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,15.80998631
15:26:04:719,Offset Menu,2,0,1,2615,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AHistory.htm,392,,,256,1415,551,,,,,,,,,,,,,,,,,,,,,267.5,517.5,99,19,,,15.80998631
15:26:16:399,Offset Menu,2,0,1,7659,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,517,,,2129,1678,3199,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,15.80998631
15:26:22:088,Offset Menu,2,0,1,1670,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,401,,,388,416,463,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,15.80998631
15:26:27:831,Offset Menu,2,0,1,1727,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/n/Nursery_school.htm,19,,,652,513,541,,,,,,,,,,,,,,,,,,,,,272.5,449.5,109,19,,,15.80998631
15:26:33:936,Offset Menu,2,0,1,2086,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,570,,,35,1164,315,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,15.80998631
15:26:40:984,Offset Menu,2,0,1,3020,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/b/Bernhard_Riemann.htm,351,,,133,1824,710,,,,,,,,,,,,,,,,,,,,,845.5,551.5,137,19,,,15.80998631
15:26:47:072,Offset Menu,2,0,1,2060,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,423,,,220,918,497,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,15.80998631
15:26:53:560,Offset Menu,2,0,1,2469,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Pottery.htm,423,,,190,1401,454,,,,,,,,,,,,,,,,,,,,,667.5,793.5,53,19,,,15.80998631
15:26:59:208,Offset Menu,2,0,1,1596,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Clay.htm,378,,,210,591,416,,,,,,,,,,,,,,,,,,,,,198.5,561.5,31,19,,,15.80998631
15:27:08:648,Offset Menu,2,0,1,5419,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,501,,,3808,646,425,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,15.80998631
15:27:14:993,Offset Menu,2,0,1,2326,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,404,,,370,913,638,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,15.80998631
15:27:22:042,Offset Menu,2,0,1,3034,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,364,,,638,1510,520,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,15.80998631
15:27:27:913,Offset Menu,2,0,1,1856,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,403,,,388,460,603,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,15.80998631
15:33:09:462,Letter Assignment,2,0,1,2409,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1111,0,1297,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,15.80998631
15:33:24:383,Letter Assignment,2,0,1,10897,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,9896,0,999,,,,,,,,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,15.80998631
15:33:32:631,Letter Assignment,2,0,1,4232,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1928,0,2303,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:33:39:247,Letter Assignment,2,0,1,2602,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1566,0,1034,,,,,,,,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,15.80998631
15:33:45:527,Letter Assignment,2,0,1,2260,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1068,0,1191,,,,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,15.80998631
15:33:51:775,Letter Assignment,2,0,1,2228,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,1071,0,1156,,,,,,,,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,15.80998631
15:34:04:952,Letter Assignment,2,0,1,9148,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,18,7029,2100,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,15.80998631
15:34:13:137,Letter Assignment,2,0,1,4157,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1795,0,2361,,,,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,15.80998631
15:34:19:080,Letter Assignment,2,0,1,1924,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,14,315,1593,,,,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,15.80998631
15:34:25:384,Letter Assignment,2,0,1,2289,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,1025,0,1263,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,15.80998631
15:34:31:104,Letter Assignment,2,0,1,1706,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,219,0,1485,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,15.80998631
15:34:37:153,Letter Assignment,2,0,1,2021,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,1003,0,1017,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,15.80998631
15:34:44:193,Letter Assignment,2,0,1,3023,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1274,0,1748,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:34:56:586,Letter Assignment,2,0,1,8374,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,448,7415,510,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,15.80998631
15:35:05:082,Letter Assignment,2,0,1,4484,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/g.htm,3236,0,1247,,,,,,,,,,,,,,,,,,,,,,,,410.6357422,125,30,24,,,15.80998631
15:35:14:458,Letter Assignment,2,0,1,5361,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/George_Eliot.htm,1155,3154,1050,,,,,,,,,,,,,,,,,,,,,,,,911.8359375,193.5,76,15,,,15.80998631
15:35:22:955,Letter Assignment,2,0,0,4466,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,2531,0,1934,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,15.80998631
15:35:30:291,Letter Assignment,2,0,0,3322,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AFood.htm,1560,0,1761,,,,,,,,,,,,,,,,,,,,,,,,260.5,489.5,85,19,,,15.80998631
15:35:37:299,Letter Assignment,2,0,0,2975,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1070,0,1904,,,,,,,,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,15.80998631
15:35:44:084,Letter Assignment,2,0,1,2762,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,1351,0,1410,,,,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,15.80998631
15:35:51:387,Letter Assignment,2,0,1,3282,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/n/Nursery_school.htm,1152,0,2129,,,,,,,,,,,,,,,,,,,,,,,,272.5,449.5,109,19,,,15.80998631
15:35:57:652,Letter Assignment,2,0,1,2249,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1086,0,1161,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,15.80998631
15:36:03:892,Letter Assignment,2,0,1,2213,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/b/Bernhard_Riemann.htm,1110,1,1101,,,,,,,,,,,,,,,,,,,,,,,,845.5,551.5,137,19,,,15.80998631
15:36:10:436,Letter Assignment,2,0,1,2514,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,14,1008,1490,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,15.80998631
15:36:15:900,Letter Assignment,2,0,0,1445,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Photography.htm,541,,903,,,,,,,,,,,,,,,,,,,,,,,,499.5,793.5,93,19,,,15.80998631
15:36:21:780,Letter Assignment,2,0,1,1828,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Clay.htm,906,0,921,,,,,,,,,,,,,,,,,,,,,,,,198.5,561.5,31,19,,,15.80998631
15:36:28:381,Letter Assignment,2,0,1,2580,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1055,0,1524,,,,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,15.80998631
15:36:34:765,Letter Assignment,2,0,1,2362,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1759,0,602,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,15.80998631
15:36:41:061,Letter Assignment,2,0,1,2279,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,1151,0,1127,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,15.80998631
15:36:47:901,Letter Assignment,2,0,0,2820,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,,,2820,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,15.80998631
15:40:03:371,Mouse,2,0,1,987,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1029,,,,,,,,,987,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,15.80998631
15:40:08:713,Mouse,2,0,1,1320,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,3935,,,,,,,,,1320,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,15.80998631
15:40:13:939,Mouse,2,0,1,1208,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1044,,,,,,,,,1208,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:40:19:178,Mouse,2,0,1,1223,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,,,,1223,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,15.80998631
15:40:24:227,Mouse,2,0,1,1026,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,658,,,,,,,,,368,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,15.80998631
15:40:29:355,Mouse,2,0,1,1112,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,2431,,,,,,,,,1112,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,15.80998631
15:40:34:403,Mouse,2,0,0,1027,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,2377,,,,,,,,,1027,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,15.80998631
15:40:39:829,Mouse,2,0,1,1400,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1376,,,,,,,,,1400,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,15.80998631
15:40:44:803,Mouse,2,0,1,959,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,414,,,,,,,,,544,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,15.80998631
15:40:50:388,Mouse,2,0,1,1565,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,662,,,,,,,,,903,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,15.80998631
15:40:56:316,Mouse,2,0,1,1915,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,374,,,,,,,,,1541,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,15.80998631
15:41:01:221,Mouse,2,0,1,878,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,433,,,,,,,,,444,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,15.80998631
15:41:06:716,Mouse,2,0,1,1479,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1550,,,,,,,,,1479,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,15.80998631
15:41:12:109,Mouse,2,0,1,1374,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1042,,,,,,,,,1374,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,15.80998631
15:41:17:493,Mouse,2,0,1,1369,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/g.htm,2013,,,,,,,,,1369,,,,,,,,,,,,,,,,,410.6357422,125,30,24,,,15.80998631
15:41:22:670,Mouse,2,0,1,1160,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/George_Eliot.htm,1045,,,,,,,,,1159,,,,,,,,,,,,,,,,,911.8359375,193.5,76,15,,,15.80998631
15:41:27:693,Mouse,2,0,1,997,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,1577,,,,,,,,,997,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,15.80998631
