Time,Click alternative,Participant,Training,Correct target,Link Density,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,2nd longest dwell,Total dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y
13:44:22:361,Multiple Confirm,10,0,1,4,2487,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1312,,,,,,,957,216,,0x808080ff,0,0,0,0,0,0,0,160,216,160,216,0,0,0,0,0,88.26295471,502.5,47,15,,
13:44:28:427,Multiple Confirm,10,0,1,5,3632,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.History.htm,1048,,,,,,,1987,596,,0x808080ff,0,0,0,0,0,0,0,0,349,0,0,0,0,0,209,0,87.98978424,342.5,41,15,,
13:44:40:658,Multiple Confirm,10,0,1,5,9670,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,6158,,,,,,,2869,642,,0x808080ff,0,0,0,0,0,0,0,47,493,0,0,224,47,0,0,0,87.92285156,482.5,47,15,,
13:44:45:772,Multiple Confirm,10,0,1,2,2677,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.Religious_texts.htm,1196,,,,,,,1274,206,,0x808080ff,0,0,0,0,0,0,0,0,205,0,0,205,0,0,0,0,465.2716064,651,87,14,,
13:44:50:094,Multiple Confirm,10,0,1,2,1881,file:///C:/wikipedia-schools-3.0.1/wp/v/Vinaya.htm,745,,,,,,,934,201,,0x808080ff,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,243.5,583.5,51,19,,
13:44:56:678,Multiple Confirm,10,0,1,2,4143,file:///C:/wikipedia-schools-3.0.1/wp/g/Gautama_Buddha.htm,1071,,,,,,,2409,662,,0x808080ff,0,0,0,0,0,0,0,0,334,236,0,0,0,0,0,0,810.6875,202.5,58,19,,
13:45:07:378,Multiple Confirm,10,0,1,1,8125,file:///C:/wikipedia-schools-3.0.1/wp/2/20th_century.htm,2397,,,,,,,739,4988,,0x808080ff,0,0,0,0,0,0,0,0,411,203,0,0,0,0,0,0,381.953125,466.5,92,19,,
13:45:12:949,Multiple Confirm,10,0,1,4,3042,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1120,,,,,,,826,1095,,0x808080ff,0,0,0,0,0,0,0,0,1094,0,1094,0,0,0,0,0,88.26295471,502.5,47,15,,
13:45:18:405,Multiple Confirm,10,0,1,2,3014,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Physics.htm,1115,,,,,,,1682,216,,0x808080ff,0,0,0,0,0,0,0,0,215,0,215,0,0,0,0,0,656.8223877,525,47,14,,
13:45:26:107,Multiple Confirm,10,0,1,1,5238,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Physics.The_Planets.htm,2847,,,,,,,2167,222,,0x808080ff,0,0,0,0,0,0,0,0,222,0,0,222,0,0,0,0,849.0715942,513,69,14,,
13:45:35:474,Multiple Confirm,10,0,1,6,6924,file:///C:/wikipedia-schools-3.0.1/wp/m/Mars.htm,953,,,,,,,5764,206,,0x808080ff,0,0,0,0,0,0,0,60,206,60,0,0,0,0,206,0,453,317.5,38,19,,
13:42:21:401,Multiple Confirm,10,1,1,1,2004,file:///C:/wikipedia-schools-3.0.1/wp/c/California.htm,719,,,,,,451,614,219,,0x808080ff,0,0,0,0,0,0,0,0,218,218,0,0,0,0,0,0,391.9375,722.5,71,19,,
13:46:02:761,Multiple Confirm,10,0,1,1,2405,file:///C:/wikipedia-schools-3.0.1/wp/u/Ultraviolet.htm,1101,,,,,,,1088,215,,0x808080ff,0,0,0,0,0,0,0,0,215,215,0,0,0,0,0,0,617.578125,274.5,72,19,,
13:46:07:528,Multiple Confirm,10,0,1,1,2244,file:///C:/wikipedia-schools-3.0.1/wp/l/Latin.htm,1141,,,,,,,896,205,,0x808080ff,0,0,0,0,0,0,0,0,205,205,0,0,0,0,0,0,482.8203125,792.5,38,19,,
13:46:12:519,Multiple Confirm,10,0,1,1,2510,file:///C:/wikipedia-schools-3.0.1/wp/i/Italy.htm,1194,,,,,,,1109,205,,0x808080ff,0,0,0,0,0,0,0,0,205,205,0,0,0,0,0,0,546.3046875,274.5,118,19,,
13:48:09:594,Touch Eye Dynamic,10,0,1,4,2191,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,,,,579,1404,206,,Blue,0,1,1,0,1,1,1,67,339,0,0,0,33,33,67,205,88.45910645,181.5,63,17,,
13:48:16:815,Touch Eye Dynamic,10,0,1,6,4772,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,,,,,,,531,4027,213,,Dark Green,1,1,1,1,0,1,1,0,853,0,0,0,0,0,641,0,88.45417786,382.5,133,15,,
13:48:21:109,Touch Eye Dynamic,10,0,1,1,1858,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.Linguistics.htm,,,,,,,543,1104,209,,Yellow,0,0,0,0,1,0,0,0,209,0,0,0,0,209,0,0,849.0338745,459,65,14,,
13:48:25:798,Touch Eye Dynamic,10,0,1,2,2261,file:///C:/wikipedia-schools-3.0.1/wp/v/Vowel.htm,,,,,,,571,1477,211,,Dark Green,0,0,0,0,0,1,0,0,210,0,0,0,0,0,210,0,241,465.5,46,19,,
13:48:30:792,Touch Eye Dynamic,10,0,1,4,2498,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,,,,,,,507,1774,216,,Violet,1,0,1,1,1,1,1,0,215,0,0,215,0,0,0,0,87.76922607,322.5,63,15,,
13:48:35:458,Touch Eye Dynamic,10,0,1,5,2219,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,,,,,,,646,1357,214,,Dark Green,0,0,1,1,1,1,1,70,284,0,0,0,0,70,213,0,88.19244385,202.5,19,15,,
13:48:39:679,Touch Eye Dynamic,10,0,1,6,1782,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,,,,,,,537,1035,208,,Dark Grey,1,1,0,1,1,0,1,0,207,207,0,0,0,0,0,0,87.97486877,442.5,41,15,,
13:48:43:986,Touch Eye Dynamic,10,0,1,4,1867,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,522,1138,206,,Dark Green,0,0,0,0,1,1,0,0,205,0,0,0,0,0,205,0,88.26295471,502.5,47,15,,
13:48:48:442,Touch Eye Dynamic,10,0,1,4,2019,file:///C:/wikipedia-schools-3.0.1/wp/b/Blind_experiment.htm,,,,,,,648,780,590,,Violet,1,1,1,1,0,0,0,0,346,0,0,206,0,0,0,0,691,615.5,122,19,,
13:48:52:472,Touch Eye Dynamic,10,0,1,1,1596,file:///C:/wikipedia-schools-3.0.1/wp/m/Medicine.htm,,,,,,,514,874,207,,Violet,0,0,1,0,0,0,0,0,207,0,0,207,0,0,0,0,983.1015625,410.5,67,19,,
13:48:57:528,Touch Eye Dynamic,10,0,1,1,2586,file:///C:/wikipedia-schools-3.0.1/wp/h/Hippocrates.htm,,,,,,,609,1160,817,,Dark Orange,0,1,0,0,0,0,0,0,427,0,213,0,0,0,0,0,284.4140625,714.5,89,19,,
13:49:01:726,Touch Eye Dynamic,10,0,1,5,1737,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,,,,,544,972,219,,Dark Orange,0,1,1,1,1,1,1,106,359,0,218,106,0,0,0,0,88.02263641,302.5,73,15,,
13:49:05:683,Touch Eye Dynamic,10,0,0,5,1518,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,,,,,,,1518,,Dark Grey,1,0,1,1,1,1,1,0,222,222,0,0,0,0,0,0,88.02263641,302.5,73,15,,
13:49:11:003,Touch Eye Dynamic,10,0,1,6,2886,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,,,,,,,1511,1164,211,,Yellow,1,1,1,1,1,1,0,0,210,0,0,0,0,210,0,0,88.36573029,402.5,73,15,,
13:49:17:384,Touch Eye Dynamic,10,0,1,3,3939,file:///C:/wikipedia-schools-3.0.1/wp/a/Abacus.htm,,,,,,,544,1345,2049,,Cyan,0,1,1,1,0,0,1,0,337,0,0,0,203,0,0,0,862,331.5,56,19,,
13:49:23:256,Touch Eye Dynamic,10,0,1,2,3416,file:///C:/wikipedia-schools-3.0.1/wp/c/China.htm,,,,,,,763,2336,317,,Cyan,0,0,0,1,0,0,0,69,314,0,0,0,209,69,0,0,925.0546875,250.5,45,19,,
13:49:28:372,Touch Eye Dynamic,10,0,1,6,2425,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,1061,1152,212,,Yellow,0,1,1,1,1,1,1,104,315,0,0,0,104,211,0,0,87.85051346,262.5,55,15,,
13:49:33:838,Touch Eye Dynamic,10,0,1,6,3030,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,,,,,,,514,1011,1504,,Cyan,1,1,0,1,1,1,0,107,637,0,0,107,215,106,0,0,88.14930725,362.5,131,15,,
13:49:38:816,Touch Eye Dynamic,10,0,1,1,2538,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.Companies.htm,,,,,,,768,1556,214,,Dark Grey,1,0,0,0,0,0,0,146,470,213,110,146,0,0,0,0,273.3778687,495,67,14,,
13:49:42:921,Touch Eye Dynamic,10,0,1,4,1676,file:///C:/wikipedia-schools-3.0.1/wp/n/Nintendo.htm,,,,,,,510,951,214,,Blue,0,1,1,0,0,0,1,103,318,0,0,0,0,0,103,214,251.5,441.5,67,19,,
13:49:51:915,Touch Eye Dynamic,10,0,1,6,6543,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,,,,,,,831,3771,1940,,Dark Orange,1,1,0,1,1,1,1,0,494,0,214,0,0,0,0,0,87.80323029,282.5,131,15,,
13:49:56:077,Touch Eye Dynamic,10,0,1,1,1720,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.Air_and_Sea_transport.htm,,,,,,,497,1013,209,,Dark Grey,1,0,0,0,0,0,0,70,279,209,70,0,0,0,0,0,272.5354156,459,109,14,,
13:50:05:444,Touch Eye Dynamic,10,0,1,3,6936,file:///C:/wikipedia-schools-3.0.1/wp/a/Aircraft.htm,,,,,,,576,1560,4798,,Violet,0,0,1,1,0,1,1,0,795,0,0,212,0,0,0,0,753.5,381.5,53,19,,
13:50:12:095,Touch Eye Dynamic,10,0,1,1,4181,file:///C:/wikipedia-schools-3.0.1/wp/j/Jet_engine.htm,,,,,,,1176,1222,1782,,Cyan,0,0,0,1,0,0,0,0,310,0,0,0,210,0,0,0,669.5546875,250.5,80,19,,
13:50:20:382,Touch Eye Dynamic,10,0,1,2,5766,file:///C:/wikipedia-schools-3.0.1/wp/i/Isaac_Newton.htm,,,,,,,453,5102,209,,Violet,0,0,1,0,0,0,0,35,245,0,0,209,35,0,0,0,703.6171875,178.5,68,19,,
13:50:27:445,Touch Eye Dynamic,10,0,1,3,4533,file:///C:/wikipedia-schools-3.0.1/wp/c/Church_of_England.htm,,,,,,,911,3415,206,,Cyan,0,1,0,1,0,0,0,0,539,0,0,0,333,0,0,0,377.6796875,826.5,135,19,,
13:50:35:609,Touch Eye Dynamic,10,0,1,6,5691,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,,,,,,,602,4872,216,,Violet,1,0,1,1,1,1,1,72,427,0,72,214,0,0,0,0,88.11529541,242.5,63,15,,
13:50:40:726,Touch Eye Dynamic,10,0,1,4,2669,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,,,,1171,1291,205,,Yellow,0,0,1,1,1,1,1,0,204,0,0,0,0,204,0,0,88.45910645,181.5,63,17,,
13:50:44:919,Touch Eye Dynamic,10,0,1,4,1754,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,509,1034,210,,Blue,0,0,0,0,0,1,1,68,384,0,0,35,35,35,68,209,88.26295471,502.5,47,15,,
13:50:49:122,Touch Eye Dynamic,10,0,1,2,1767,file:///C:/wikipedia-schools-3.0.1/wp/t/Thermodynamics.htm,,,,,,,574,979,212,,Yellow,0,1,0,0,1,1,0,0,212,0,0,0,0,212,0,0,280.5,783.5,125,19,,
13:51:51:148,Mouse,10,0,1,1,2102,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.Economics.htm,,,,,,,,,,2102,,,,,,,,,,,,,,,,,,848.7015381,513,65,14,,
13:51:54:332,Mouse,10,0,1,4,751,file:///C:/wikipedia-schools-3.0.1/wp/c/Capitalism.htm,530,,,,,,,,,221,,,,,,,,,,,,,,,,,,870.5,395.5,77,19,,
13:51:57:693,Mouse,10,0,1,2,856,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_economy.htm,541,,,,,,,,,314,,,,,,,,,,,,,,,,,,599.5703125,338.5,141,19,,
13:52:01:141,Mouse,10,0,1,6,1018,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,752,,,,,,,,,265,,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,
13:52:04:500,Mouse,10,0,1,6,923,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,635,,,,,,,,,287,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,
13:52:07:877,Mouse,10,0,1,4,941,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,,,,941,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,
13:52:11:173,Mouse,10,0,1,1,862,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.htm,649,,,,,,,,,212,,,,,,,,,,,,,,,,,,273.4898376,525,47,14,,
13:52:15:093,Mouse,10,0,1,4,1476,file:///C:/wikipedia-schools-3.0.1/wp/a/Aquarium.htm,916,,,,,,,,,558,,,,,,,,,,,,,,,,,,699.5,795.5,71,19,,
13:52:18:374,Mouse,10,0,1,3,785,file:///C:/wikipedia-schools-3.0.1/wp/p/Plant.htm,596,,,,,,,,,188,,,,,,,,,,,,,,,,,,749.5234375,178.5,46,19,,
13:52:21:982,Mouse,10,0,1,1,1074,file:///C:/wikipedia-schools-3.0.1/wp/a/Aristotle.htm,617,,,,,,,,,456,,,,,,,,,,,,,,,,,,213,457.5,60,19,,
13:52:25:629,Mouse,10,0,1,2,1150,file:///C:/wikipedia-schools-3.0.1/wp/l/Logic.htm,913,,,,,,,,,235,,,,,,,,,,,,,,,,,,966.8406372,669,37,16,,
13:52:29:455,Mouse,10,0,1,5,1358,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,1218,,,,,,,,,139,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,
13:52:32:574,Mouse,10,0,1,4,691,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAnglicanism.htm,406,,,,,,,,,284,,,,,,,,,,,,,,,,,,694.5,377.5,135,19,,
13:52:36:327,Mouse,10,0,1,5,1300,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,
13:52:40:477,Mouse,10,0,1,5,1720,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1491,,,,,,,,,228,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,
13:52:44:175,Mouse,10,0,1,6,1264,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,,,,,,,,,,1264,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,
13:52:47:894,Mouse,10,0,1,4,1263,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,848,,,,,,,,,415,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,
13:52:51:887,Mouse,10,0,1,1,1558,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1100,,,,,,,,,458,,,,,,,,,,,,,,,,,,657.0310059,725,65,14,,
13:52:55:151,Mouse,10,0,1,1,807,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.Antarctica.htm,473,,,,,,,,,333,,,,,,,,,,,,,,,,,,657.3083496,495,61,14,,
13:52:58:542,Mouse,10,0,1,5,961,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.History.htm,755,,,,,,,,,205,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,
13:53:01:999,Mouse,10,0,1,5,1023,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,675,,,,,,,,,348,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,
13:53:05:631,Mouse,10,0,1,3,1205,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253APolitics.htm,952,,,,,,,,,253,,,,,,,,,,,,,,,,,,676.5,601.5,99,19,,
13:53:08:927,Mouse,10,0,1,2,839,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_science.htm,,,,,,,,,,838,,,,,,,,,,,,,,,,,,859.828125,249.5,128,19,,
13:53:12:384,Mouse,10,0,1,6,1018,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,717,,,,,,,,,300,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,
13:53:15:649,Mouse,10,0,1,6,822,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,,,,,,,,,,822,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,
13:53:19:712,Mouse,10,0,1,1,1626,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.Currency.htm,1187,,,,,,,,,439,,,,,,,,,,,,,,,,,,657.2416992,513,55,14,,
13:53:22:784,Mouse,10,0,1,2,646,file:///C:/wikipedia-schools-3.0.1/wp/u/United_States_dollar.htm,395,,,,,,,,,251,,,,,,,,,,,,,,,,,,637,507.5,142,19,,
13:53:29:152,Mouse,10,0,1,3,3830,file:///C:/wikipedia-schools-3.0.1/wp/e/Ecuador.htm,3159,,,,,,,,,670,,,,,,,,,,,,,,,,,,980.9118652,483,56,16,,
13:53:32:744,Mouse,10,0,1,3,986,file:///C:/wikipedia-schools-3.0.1/wp/s/South_America.htm,661,,,,,,,,,324,,,,,,,,,,,,,,,,,,583.0703125,283.5,108,19,,
13:53:36:344,Mouse,10,0,1,1,1050,file:///C:/wikipedia-schools-3.0.1/wp/l/List_of_sovereign_states_and_dependent_territories_in_South_America.htm,617,,,,,,,,,433,,,,,,,,,,,,,,,,,,968.7618408,563,97,16,,
13:36:25:376,A Posteriori,11,0,1,4,8464,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,0,,,,,,,8249,214,,Blue,0,0,0,0,0,0,1,0,1421,0,0,0,0,0,0,1154,88.45910645,181.5,63,17,,
13:36:30:391,A Posteriori,11,0,1,1,2566,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,0,,,,,,,2342,223,,Yellow,0,0,0,0,1,0,0,0,255,0,0,0,0,255,0,0,848.6203003,533,57,14,,
13:36:35:062,A Posteriori,11,0,1,2,2232,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAsia.htm,425,,,,,,,1591,215,,Blue,0,0,0,0,0,0,1,0,246,0,0,0,0,0,0,246,438,749.5,80,19,,
13:36:39:619,A Posteriori,11,0,1,3,2099,file:///C:/wikipedia-schools-3.0.1/wp/i/Indus_River.htm,479,,,,,,,1403,217,,Yellow,0,0,0,0,1,0,0,0,247,0,0,0,0,247,0,0,799.59375,721.5,90,19,,
13:36:44:563,A Posteriori,11,0,1,5,2460,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1236,,,,,,,973,250,,Cyan,0,0,0,1,0,0,0,0,282,0,0,0,282,0,0,0,88.02263641,302.5,73,15,,
13:36:49:714,A Posteriori,11,0,1,6,2711,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,0,,,,,,,2459,252,,Dark Orange,0,1,0,0,0,0,0,0,284,0,284,0,0,0,0,0,87.80323029,282.5,131,15,,
13:36:53:956,A Posteriori,11,0,1,1,1806,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.Railway_transport.htm,410,,,,,,,1179,215,,Cyan,0,0,0,1,0,0,0,0,245,0,0,0,245,0,0,0,848.7721558,459,101,14,,
13:36:57:924,A Posteriori,11,0,1,3,1534,file:///C:/wikipedia-schools-3.0.1/wp/4/4-2-0.htm,466,,,,,,,847,219,,Cyan,0,0,0,1,0,0,0,0,249,0,0,0,249,0,0,0,878,399.5,40,19,,
13:37:02:214,A Posteriori,11,0,1,5,1851,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,469,,,,,,,1127,253,,Yellow,0,0,0,0,1,0,0,0,284,0,0,0,0,284,0,0,87.92285156,482.5,47,15,,
13:37:06:212,A Posteriori,11,0,1,1,1554,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.Philosophy.htm,348,,,,,,,979,226,,Violet,0,0,1,0,0,0,0,0,258,0,0,258,0,0,0,0,657.383606,459,67,14,,
13:37:10:399,A Posteriori,11,0,1,6,1756,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,452,,,,,,,1052,251,,Dark Orange,0,1,0,0,0,0,0,32,345,0,282,31,32,0,0,0,88.13080978,222.5,97,15,,
13:37:14:703,A Posteriori,11,0,1,4,1865,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,0,,,,,,,1603,261,,Dark Grey,1,0,0,0,0,0,0,0,293,293,0,0,0,0,0,0,88.26295471,502.5,47,15,,
13:37:19:236,A Posteriori,11,0,1,4,2100,file:///C:/wikipedia-schools-3.0.1/wp/h/History_of_science.htm,541,,,,,,,1305,253,,Cyan,0,0,0,1,0,0,0,0,282,0,0,0,282,0,0,0,694.5,643.5,129,19,,
13:37:23:679,A Posteriori,11,0,1,4,1928,file:///C:/wikipedia-schools-3.0.1/wp/m/Middle_Ages.htm,485,,,,,,,1192,251,,Dark Orange,0,1,0,0,0,0,0,0,281,0,281,0,0,0,0,0,410.84375,674.5,91,19,,
13:37:28:073,A Posteriori,11,0,1,4,1876,file:///C:/wikipedia-schools-3.0.1/wp/b/Byzantine_Empire.htm,65,,,,,,,1560,250,,Violet,0,0,1,0,0,0,0,0,280,0,0,280,0,0,0,0,476.4375,522.5,128,19,,
13:37:32:463,A Posteriori,11,0,1,6,1818,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,465,,,,,,,1111,241,,Violet,0,0,1,0,0,0,0,0,271,0,0,271,0,0,0,0,88.36573029,402.5,73,15,,
13:37:36:755,A Posteriori,11,0,1,5,1843,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,611,,,,,,,982,248,,Violet,0,0,1,0,0,0,0,0,279,0,0,279,0,0,0,0,87.98381805,462.5,41,15,,
13:37:40:618,A Posteriori,11,0,1,3,1427,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAncient_Egypt.htm,0,,,,,,,1212,214,,Cyan,0,0,0,1,0,0,0,0,244,0,0,0,244,0,0,0,700.5,349.5,147,19,,
13:37:44:431,A Posteriori,11,0,1,1,1366,file:///C:/wikipedia-schools-3.0.1/wp/e/Egypt.htm,432,,,,,,,688,245,,Dark Grey,1,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,683.65625,276.5,44,19,,
13:37:48:897,A Posteriori,11,0,1,1,1879,file:///C:/wikipedia-schools-3.0.1/wp/a/Arabic_language.htm,439,,,,,,,1215,224,,Blue,0,0,0,0,0,0,1,92,542,0,0,92,63,64,65,256,542.15625,188.5,49,19,,
13:37:52:876,A Posteriori,11,0,1,7,1418,file:///C:/wikipedia-schools-3.0.1/wp/c/Chad.htm,0,,,,,,,1172,246,,Cyan,0,0,0,1,0,0,0,0,276,0,0,0,276,0,0,0,946.9699707,423,37,16,,
13:37:57:114,A Posteriori,11,0,1,2,1704,file:///C:/wikipedia-schools-3.0.1/wp/d/Desert.htm,434,,,,,,,1042,227,,Blue,0,0,0,0,0,0,1,257,702,0,0,91,31,62,257,260,670.875,340.5,47,19,,
13:38:01:268,A Posteriori,11,0,1,2,1687,file:///C:/wikipedia-schools-3.0.1/wp/d/Dune.htm,483,,,,,,,992,211,,Violet,0,0,1,0,0,0,0,0,242,0,0,242,0,0,0,0,686.3984375,768.5,89,19,,
13:38:05:848,A Posteriori,11,0,1,6,2125,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,421,,,,,,,1447,256,,Dark Grey,1,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,87.97486877,442.5,41,15,,
13:38:09:749,A Posteriori,11,0,1,1,1452,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.Chemists.htm,760,,,,,,,475,215,,Violet,0,0,1,0,0,0,0,0,245,0,0,245,0,0,0,0,848.5914307,513,55,14,,
13:38:13:784,A Posteriori,11,0,1,6,1605,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,426,,,,,,,934,244,,Yellow,0,0,0,0,1,0,0,0,274,0,0,0,0,274,0,0,87.85051346,262.5,55,15,,
13:38:21:385,A Posteriori,11,0,1,6,5170,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1139,,,,,,,3784,246,,Cyan,0,0,0,1,0,0,0,0,1054,0,0,0,777,0,0,0,88.13080978,222.5,97,15,,
13:38:25:705,A Posteriori,11,0,1,5,1883,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,408,,,,,,,1228,246,,Violet,0,0,1,0,0,0,0,0,277,0,0,277,0,0,0,0,88.04478455,422.5,35,15,,
13:38:29:481,A Posteriori,11,0,1,5,1339,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,15,,,,,,,1071,252,,Dark Orange,0,1,0,0,0,0,0,0,283,0,283,0,0,0,0,0,88.02263641,302.5,73,15,,
13:38:33:339,A Posteriori,11,0,1,6,1411,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,0,,,,,,,1162,248,,Yellow,0,0,0,0,1,0,0,0,278,0,0,0,0,278,0,0,88.36573029,402.5,73,15,,
13:41:23:877,Mouse,11,0,1,6,995,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,669,,,,,,,,,325,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,
13:41:28:309,Mouse,11,0,1,5,1984,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,951,,,,,,,,,1032,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,
13:41:31:453,Mouse,11,0,1,8,715,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AEarly_Modern_Britain.htm,380,,,,,,,,,334,,,,,,,,,,,,,,,,,,315,461.5,194,19,,
13:41:34:902,Mouse,11,0,1,1,984,file:///C:/wikipedia-schools-3.0.1/wp/j/John_Locke.htm,713,,,,,,,,,270,,,,,,,,,,,,,,,,,,514.5234375,684.5,45,19,,
13:41:38:598,Mouse,11,0,1,3,1243,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_philosophy.htm,651,,,,,,,,,591,,,,,,,,,,,,,,,,,,953,566,122,16,,
13:41:42:143,Mouse,11,0,1,6,1098,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,791,,,,,,,,,306,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,
13:41:45:646,Mouse,11,0,1,6,1057,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,663,,,,,,,,,393,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,
